-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/11/2015 through 12/06/2017 in LST
Location: Latitude  28.6324   Longitude 77.2188 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 206.37 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,T2M,T2MDEW,QV2M,RH2M,PRECTOTCORR,WS10M
2016,6,28,4,30.6,24.89,20.34,71.79,1.45,1.33
2016,6,28,5,31.09,24.36,19.68,67.61,2.83,1.37
2016,6,28,6,32.5,23.09,18.15,57.66,72.88,2.17
2016,6,28,7,32.89,23.45,18.54,57.64,194.13,2.8
2016,6,28,8,33.16,24.21,19.41,59.43,94.22,3.06
2016,6,28,9,33.87,24.37,19.59,57.65,58.83,3.11
2016,6,28,10,34.6,24.46,19.71,55.68,73.62,3.19
2016,6,28,11,35.21,24.5,19.77,53.97,23.42,3.22
2016,6,28,12,35.8,24.37,19.63,51.84,28.06,3.15
2016,6,28,13,36.08,24.33,19.59,50.91,22.29,2.99
2016,6,28,14,36.1,24.13,19.36,50.23,6.28,2.6
2016,6,28,15,36.06,23.69,18.88,49.07,0.24,2.13
2016,6,28,16,35.81,23.23,18.36,48.38,0.03,1.72
2016,6,28,17,35.07,23.09,18.2,49.97,0.01,1.33
2016,6,28,18,34.16,23.58,18.78,54.25,0.0,0.8
2016,6,28,19,33.34,23.63,18.88,57.13,0.0,0.42
2016,6,28,20,32.8,23.57,18.83,58.77,0.03,0.15
2016,6,28,21,32.28,23.9,19.15,61.57,0.66,0.41
2016,6,28,22,31.62,24.45,19.72,65.8,1.59,0.84
2016,6,28,23,31.04,24.38,19.62,67.67,2.0,1.26
2016,6,29,0,30.68,24.14,19.34,68.08,1.53,1.49
2016,6,29,1,30.4,23.96,19.15,68.5,0.76,1.53
2016,6,29,2,30.13,23.86,19.01,69.07,0.21,1.45
2016,6,29,3,29.87,23.69,18.82,69.43,0.03,1.44
2016,6,29,4,29.58,23.46,18.56,69.64,0.0,1.65
2016,6,29,5,30.01,23.26,18.33,67.12,0.01,2.46
2016,6,29,6,31.78,23.08,18.12,60.0,10.64,3.33
2016,6,29,7,33.82,23.1,18.14,53.58,64.6,3.52
2016,6,29,8,34.73,23.36,18.42,51.73,0.08,3.26
2016,6,29,9,36.05,23.15,18.19,47.51,0.03,3.16
2016,6,29,10,37.35,22.96,17.98,43.74,0.01,3.09
2016,6,29,11,38.47,22.72,17.73,40.58,0.0,3.0
2016,6,29,12,39.25,22.5,17.49,38.35,0.0,2.85
2016,6,29,13,39.68,22.22,17.21,36.86,0.0,2.67
2016,6,29,14,39.94,21.98,16.98,35.84,0.0,2.52
2016,6,29,15,39.63,21.76,16.77,35.97,0.0,2.35
2016,6,29,16,38.89,21.52,16.52,36.86,0.0,2.18
2016,6,29,17,37.87,21.57,16.57,39.06,0.0,2.05
2016,6,29,18,36.33,22.99,18.13,46.45,0.0,1.52
2016,6,29,19,35.04,23.7,18.96,52.15,0.0,1.56
2016,6,29,20,34.62,23.45,18.65,52.55,0.0,1.49
2016,6,29,21,34.58,22.94,18.04,50.98,0.0,1.12
2016,6,29,22,34.59,22.9,18.01,50.87,0.0,0.63
2016,6,29,23,34.51,23.19,18.48,52.41,0.0,0.1
2016,6,30,0,33.68,23.38,18.68,55.45,0.0,0.56
2016,6,30,1,32.75,23.23,18.43,57.62,0.0,1.19
2016,6,30,2,32.14,23.03,18.19,58.85,0.0,1.47
2016,6,30,3,31.82,22.99,18.12,59.7,0.0,1.53
2016,6,30,4,31.54,22.93,18.05,60.43,0.0,1.58
2016,6,30,5,32.17,23.09,18.21,58.84,0.0,1.54
2016,6,30,6,33.98,21.97,16.97,49.59,0.04,2.09
2016,6,30,7,36.56,21.43,16.4,41.59,0.07,1.2
2016,6,30,8,37.99,21.22,16.19,38.0,14.65,0.28
2016,6,30,9,39.15,21.16,16.13,35.56,11.87,0.99
2016,6,30,10,40.23,21.09,16.07,33.42,9.52,1.67
2016,6,30,11,41.2,20.98,15.98,31.54,8.41,2.43
2016,6,30,12,41.74,20.86,15.88,30.44,4.9,3.17
2016,6,30,13,41.38,20.6,15.63,30.51,1.48,3.69
2016,6,30,14,41.01,20.57,15.61,31.05,0.68,3.49
2016,6,30,15,41.08,20.74,15.79,31.26,0.5,3.04
2016,6,30,16,40.77,20.95,16.01,32.21,0.34,2.89
2016,6,30,17,39.72,21.38,16.45,34.98,0.14,2.57
2016,6,30,18,37.75,23.69,19.04,44.96,0.09,1.57
2016,6,30,19,36.87,23.91,19.24,47.68,0.17,1.24
2016,6,30,20,36.43,23.91,19.23,48.84,0.37,1.23
2016,6,30,21,35.61,24.45,19.91,52.89,0.52,1.43
2016,6,30,22,34.79,24.61,20.08,55.8,0.83,1.66
2016,6,30,23,34.1,24.46,19.87,57.36,2.15,1.81
2016,7,1,0,33.54,24.44,19.84,59.08,4.34,1.85
2016,7,1,1,33.03,24.53,19.95,61.11,5.16,1.8
2016,7,1,2,32.54,24.62,20.07,63.18,4.16,1.72
2016,7,1,3,31.97,24.58,20.01,65.04,1.94,1.64
2016,7,1,4,31.43,24.4,19.79,66.33,0.54,1.56
2016,7,1,5,31.75,24.13,19.46,64.07,0.43,1.59
2016,7,1,6,33.11,23.19,18.37,56.07,37.67,2.34
2016,7,1,7,34.54,22.92,18.05,50.89,76.01,3.15
2016,7,1,8,35.22,23.43,18.62,50.56,16.65,3.49
2016,7,1,9,36.42,23.57,18.78,47.74,15.14,3.46
2016,7,1,10,37.62,23.59,18.81,44.79,13.46,3.26
2016,7,1,11,38.63,23.55,18.77,42.31,12.9,3.11
2016,7,1,12,39.36,23.5,18.71,40.52,16.38,3.15
2016,7,1,13,39.61,23.39,18.61,39.74,13.9,3.37
2016,7,1,14,39.41,23.33,18.55,40.01,13.12,3.44
2016,7,1,15,38.78,23.34,18.56,41.39,13.95,3.2
2016,7,1,16,37.86,23.71,19.01,44.52,17.65,2.7
2016,7,1,17,36.94,24.76,20.28,49.9,14.4,1.88
2016,7,1,18,35.8,25.6,21.39,56.01,5.42,1.69
2016,7,1,19,34.57,27.38,23.79,66.61,3.35,1.52
2016,7,1,20,33.73,26.88,23.0,67.55,6.56,1.96
2016,7,1,21,32.85,26.58,22.55,69.65,13.22,2.42
2016,7,1,22,32.01,26.61,22.57,73.12,23.45,2.74
2016,7,1,23,31.12,27.03,23.13,78.8,37.87,2.72
2016,7,2,0,30.37,27.47,23.74,84.37,60.62,2.6
2016,7,2,1,29.81,27.51,23.82,87.39,80.91,2.54
2016,7,2,2,29.4,27.49,23.8,89.37,57.1,2.29
2016,7,2,3,29.2,27.23,23.45,89.09,26.58,2.01
2016,7,2,4,29.11,26.96,23.07,88.14,9.52,1.77
2016,7,2,5,29.28,26.67,22.66,85.77,4.44,1.57
2016,7,2,6,30.68,25.7,21.38,74.77,25.21,1.44
2016,7,2,7,32.2,24.65,20.04,64.37,36.88,2.26
2016,7,2,8,33.64,24.04,19.32,57.27,1.34,2.65
2016,7,2,9,34.85,23.7,18.92,52.46,1.91,2.61
2016,7,2,10,35.73,23.54,18.73,49.48,2.03,2.33
2016,7,2,11,36.45,23.39,18.56,47.14,2.39,1.95
2016,7,2,12,36.85,23.15,18.29,45.45,2.5,1.52
2016,7,2,13,37.05,22.85,17.98,44.18,2.7,1.12
2016,7,2,14,37.0,22.52,17.62,43.41,1.38,1.08
2016,7,2,15,36.72,22.2,17.29,43.24,1.1,1.39
2016,7,2,16,36.0,22.04,17.12,44.53,1.11,1.57
2016,7,2,17,34.96,22.0,17.06,47.01,0.71,1.63
2016,7,2,18,33.84,22.7,17.81,52.24,0.19,1.32
2016,7,2,19,33.1,23.14,18.29,55.94,0.12,1.25
2016,7,2,20,32.42,24.04,19.3,61.33,0.16,1.05
2016,7,2,21,32.0,24.24,19.52,63.55,0.32,0.98
2016,7,2,22,31.72,24.21,19.49,64.49,0.65,0.9
2016,7,2,23,31.4,24.05,19.3,65.04,0.72,0.9
2016,7,3,0,30.98,23.8,19.0,65.59,0.83,1.03
2016,7,3,1,30.49,23.51,18.68,66.29,0.89,1.2
2016,7,3,2,30.01,23.28,18.43,67.21,0.94,1.25
2016,7,3,3,29.45,23.0,18.11,68.21,0.86,1.18
2016,7,3,4,29.07,22.93,18.04,69.46,0.86,0.98
2016,7,3,5,29.46,22.72,17.81,67.08,0.93,0.68
2016,7,3,6,30.65,22.27,17.31,60.95,1.34,0.29
2016,7,3,7,31.61,22.08,17.08,56.97,1.63,1.02
2016,7,3,8,32.48,22.14,17.16,54.5,12.87,1.31
2016,7,3,9,33.52,22.45,17.48,52.36,16.56,1.25
2016,7,3,10,34.24,22.67,17.72,50.97,18.82,1.19
2016,7,3,11,35.19,22.87,17.96,48.97,20.12,1.04
2016,7,3,12,35.82,22.79,17.9,47.1,19.27,0.84
2016,7,3,13,36.29,22.6,17.69,45.32,18.64,0.78
2016,7,3,14,35.67,22.45,17.55,46.5,16.17,0.64
2016,7,3,15,34.97,22.62,17.73,48.8,16.2,0.52
2016,7,3,16,34.02,22.77,17.9,51.93,12.85,0.52
2016,7,3,17,32.87,23.12,18.28,56.56,10.36,0.78
2016,7,3,18,31.73,23.92,19.18,63.3,9.74,1.12
2016,7,3,19,30.69,23.98,19.25,67.43,11.7,1.51
2016,7,3,20,29.92,24.26,19.55,71.6,15.19,1.81
2016,7,3,21,29.35,24.52,19.85,75.15,16.87,1.88
2016,7,3,22,28.91,24.77,20.15,78.24,20.6,1.87
2016,7,3,23,28.58,24.86,20.27,80.21,25.25,1.77
2016,7,4,0,28.32,24.96,20.39,81.87,30.63,1.59
2016,7,4,1,28.1,25.05,20.52,83.42,36.47,1.34
2016,7,4,2,28.03,24.91,20.36,83.09,40.15,0.88
2016,7,4,3,27.99,24.58,19.96,81.67,46.0,0.38
2016,7,4,4,27.89,24.32,19.67,80.97,47.32,0.46
2016,7,4,5,27.78,24.61,19.99,82.83,42.31,0.85
2016,7,4,6,28.06,24.63,20.01,81.58,33.97,1.21
2016,7,4,7,28.6,24.53,19.88,78.57,26.91,1.38
2016,7,4,8,29.6,24.61,19.97,74.49,25.37,1.13
2016,7,4,9,31.02,24.63,20.0,68.77,24.4,0.68
2016,7,4,10,32.34,24.57,19.94,63.6,24.24,0.6
2016,7,4,11,33.37,24.36,19.7,59.28,19.99,1.19
2016,7,4,12,33.91,24.13,19.42,56.68,17.02,1.92
2016,7,4,13,34.06,23.92,19.19,55.52,12.06,2.52
2016,7,4,14,34.15,23.76,19.01,54.7,7.45,2.76
2016,7,4,15,33.83,23.65,18.9,55.36,6.89,2.88
2016,7,4,16,33.37,23.46,18.68,56.14,4.39,2.85
2016,7,4,17,32.54,23.66,18.91,59.55,1.78,2.4
2016,7,4,18,31.36,24.15,19.49,65.63,0.3,1.7
2016,7,4,19,30.56,25.04,20.56,72.46,0.39,1.21
2016,7,4,20,30.38,24.79,20.25,72.16,0.33,0.94
2016,7,4,21,30.35,24.15,19.46,69.53,0.28,0.73
2016,7,4,22,30.04,23.94,19.2,69.84,0.33,0.72
2016,7,4,23,29.53,23.86,19.1,71.54,0.28,0.97
2016,7,5,0,28.97,23.86,19.1,73.86,0.42,1.31
2016,7,5,1,28.58,23.87,19.12,75.59,0.3,1.62
2016,7,5,2,28.35,23.83,19.08,76.42,0.27,1.79
2016,7,5,3,28.08,23.75,18.99,77.26,0.17,1.96
2016,7,5,4,27.83,23.7,18.94,78.2,0.19,2.0
2016,7,5,5,28.41,23.72,18.94,75.61,0.13,2.42
2016,7,5,6,30.04,23.5,18.69,67.94,0.47,2.64
2016,7,5,7,32.98,22.93,18.07,55.61,0.49,3.36
2016,7,5,8,35.05,22.81,17.92,49.15,0.15,3.45
2016,7,5,9,36.76,22.8,17.91,44.71,0.06,3.47
2016,7,5,10,38.15,22.61,17.72,41.01,0.03,3.43
2016,7,5,11,39.27,22.23,17.31,37.71,0.02,3.44
2016,7,5,12,39.98,22.11,17.21,36.07,0.01,3.52
2016,7,5,13,40.21,22.23,17.35,35.89,0.01,3.62
2016,7,5,14,40.01,22.27,17.39,36.34,0.01,3.73
2016,7,5,15,39.35,22.26,17.39,37.63,0.01,3.85
2016,7,5,16,38.34,22.29,17.43,39.81,0.01,3.84
2016,7,5,17,36.98,22.81,17.99,44.23,0.0,3.44
2016,7,5,18,35.06,23.89,19.2,52.44,0.0,2.35
2016,7,5,19,33.75,24.27,19.64,57.72,0.0,1.98
2016,7,5,20,33.13,24.45,19.83,60.38,0.0,1.82
2016,7,5,21,32.84,24.54,19.93,61.71,0.0,1.46
2016,7,5,22,32.99,24.34,19.69,60.48,0.0,0.85
2016,7,5,23,33.06,24.64,20.1,61.47,0.02,0.46
2016,7,6,0,32.36,24.56,19.98,63.55,0.08,0.96
2016,7,6,1,31.54,24.62,20.05,66.78,0.34,1.35
2016,7,6,2,31.03,24.48,19.87,68.11,0.51,1.54
2016,7,6,3,30.67,24.48,19.88,69.56,0.48,1.66
2016,7,6,4,30.18,24.68,20.1,72.33,0.79,1.76
2016,7,6,5,30.76,24.79,20.23,70.45,0.71,2.11
2016,7,6,6,32.54,24.52,19.89,62.65,5.8,2.75
2016,7,6,7,35.12,24.2,19.5,53.22,6.57,3.44
2016,7,6,8,37.12,23.86,19.1,46.74,0.77,3.99
2016,7,6,9,38.43,23.47,18.66,42.55,0.84,3.76
2016,7,6,10,39.3,23.06,18.2,39.62,1.03,3.58
2016,7,6,11,39.85,22.78,17.89,37.81,1.28,3.27
2016,7,6,12,40.11,22.65,17.75,36.98,1.38,2.85
2016,7,6,13,40.31,22.52,17.62,36.29,1.3,2.53
2016,7,6,14,39.79,22.34,17.44,36.91,0.9,2.1
2016,7,6,15,39.35,22.05,17.14,37.13,0.68,1.67
2016,7,6,16,38.75,21.82,16.91,37.82,0.4,1.32
2016,7,6,17,38.07,21.94,17.04,39.54,0.11,0.86
2016,7,6,18,36.96,22.91,18.13,44.68,0.01,0.35
2016,7,6,19,36.14,23.48,18.82,48.53,0.01,0.53
2016,7,6,20,34.67,24.43,19.81,55.41,0.01,1.36
2016,7,6,21,33.47,24.05,19.32,57.84,0.09,2.01
2016,7,6,22,32.52,23.75,18.97,59.96,0.18,3.18
2016,7,6,23,31.51,23.83,19.05,63.76,0.19,3.98
2016,7,7,0,30.72,23.97,19.22,67.27,0.42,3.84
2016,7,7,1,30.02,24.09,19.36,70.5,0.47,3.31
2016,7,7,2,29.49,24.16,19.44,72.96,0.52,3.05
2016,7,7,3,29.09,24.18,19.47,74.78,0.62,2.98
2016,7,7,4,28.74,24.2,19.48,76.36,0.57,2.85
2016,7,7,5,28.98,24.18,19.46,75.26,0.48,3.22
2016,7,7,6,30.49,24.18,19.45,68.99,0.61,3.24
2016,7,7,7,33.71,23.2,18.31,54.2,0.87,2.88
2016,7,7,8,35.89,22.44,17.48,45.9,1.71,1.86
2016,7,7,9,37.26,21.89,16.89,41.17,1.75,0.98
2016,7,7,10,38.34,21.37,16.37,37.64,1.57,0.48
2016,7,7,11,39.18,20.76,15.77,34.65,1.2,0.39
2016,7,7,12,39.78,20.23,15.27,32.47,1.08,0.38
2016,7,7,13,40.01,19.83,14.9,31.28,0.65,0.4
2016,7,7,14,39.97,19.53,14.63,30.76,0.36,0.52
2016,7,7,15,39.67,19.39,14.52,31.01,0.21,0.59
2016,7,7,16,39.0,19.19,14.34,31.74,0.09,0.61
2016,7,7,17,37.95,19.85,14.95,35.01,0.01,0.68
2016,7,7,18,36.36,21.41,16.48,42.07,0.0,0.78
2016,7,7,19,34.8,22.3,17.38,48.35,0.0,1.34
2016,7,7,20,33.53,22.25,17.33,51.78,0.0,1.84
2016,7,7,21,32.6,22.07,17.11,53.89,0.0,2.06
2016,7,7,22,31.78,22.05,17.08,56.35,0.0,2.17
2016,7,7,23,31.06,22.08,17.12,58.83,0.01,2.3
2016,7,8,0,30.42,22.31,17.37,61.87,0.02,2.51
2016,7,8,1,29.84,22.61,17.72,65.21,0.01,2.71
2016,7,8,2,29.37,22.97,18.11,68.44,0.01,2.61
2016,7,8,3,29.03,23.24,18.39,70.87,0.01,2.41
2016,7,8,4,28.78,23.41,18.6,72.73,0.0,2.08
2016,7,8,5,29.14,23.54,18.75,71.83,0.02,2.5
2016,7,8,6,30.39,23.8,19.02,67.83,0.75,2.42
2016,7,8,7,33.86,22.34,17.41,51.11,1.08,1.49
2016,7,8,8,36.31,21.21,16.22,41.63,3.24,0.97
2016,7,8,9,37.58,21.17,16.17,38.72,4.39,1.39
2016,7,8,10,38.58,21.17,16.18,36.68,4.49,1.69
2016,7,8,11,39.26,21.12,16.14,35.25,3.47,1.73
2016,7,8,12,39.78,21.05,16.09,34.15,2.93,1.61
2016,7,8,13,40.14,20.82,15.88,33.04,2.22,1.5
2016,7,8,14,40.52,20.74,15.81,32.21,1.44,1.42
2016,7,8,15,40.18,20.56,15.64,32.43,0.99,1.43
2016,7,8,16,39.61,20.47,15.56,33.26,0.4,1.35
2016,7,8,17,38.62,20.98,16.06,36.2,0.08,1.03
2016,7,8,18,37.49,22.96,18.18,43.53,0.0,0.53
2016,7,8,19,37.0,22.31,17.44,42.93,0.0,0.41
2016,7,8,20,35.91,22.76,17.91,46.82,0.0,1.03
2016,7,8,21,34.45,23.32,18.56,52.6,0.0,1.58
2016,7,8,22,33.26,23.32,18.54,56.15,0.03,1.97
2016,7,8,23,32.19,23.15,18.32,58.93,0.08,2.09
2016,7,9,0,31.23,23.31,18.49,62.78,0.28,2.07
2016,7,9,1,30.44,23.69,18.93,67.21,0.7,2.11
2016,7,9,2,29.75,24.24,19.58,72.29,0.67,2.11
2016,7,9,3,29.24,24.59,20.0,76.03,0.85,2.1
2016,7,9,4,28.83,24.83,20.28,78.94,1.05,2.08
2016,7,9,5,28.96,25.01,20.49,79.19,1.8,2.64
2016,7,9,6,30.69,24.78,20.2,70.73,3.22,2.84
2016,7,9,7,33.24,23.36,18.52,56.23,3.08,2.37
2016,7,9,8,35.17,22.14,17.17,46.88,1.94,1.72
2016,7,9,9,36.59,21.8,16.82,42.49,2.69,1.53
2016,7,9,10,37.83,21.69,16.7,39.42,3.05,1.5
2016,7,9,11,38.96,21.66,16.69,37.04,3.85,1.47
2016,7,9,12,39.5,21.51,16.55,35.66,4.33,1.45
2016,7,9,13,39.62,21.39,16.43,35.15,4.56,1.46
2016,7,9,14,39.33,21.24,16.3,35.4,5.23,1.44
2016,7,9,15,38.79,21.12,16.18,36.16,4.57,1.28
2016,7,9,16,38.02,20.93,16.0,37.27,4.87,1.22
2016,7,9,17,36.91,21.16,16.23,40.16,3.43,1.29
2016,7,9,18,35.31,22.45,17.62,47.58,2.41,1.29
2016,7,9,19,33.62,23.79,19.07,56.54,2.42,1.67
2016,7,9,20,32.54,23.45,18.65,58.79,2.32,2.27
2016,7,9,21,31.7,23.38,18.56,61.38,2.13,2.84
2016,7,9,22,30.95,23.58,18.79,64.86,2.32,2.97
2016,7,9,23,30.44,23.83,19.08,67.79,3.07,2.68
2016,7,10,0,29.98,24.07,19.36,70.59,3.71,2.13
2016,7,10,1,29.58,24.27,19.6,73.11,3.8,1.54
2016,7,10,2,29.26,24.43,19.79,75.18,4.52,1.22
2016,7,10,3,29.09,24.6,19.99,76.67,4.53,1.17
2016,7,10,4,28.95,24.69,20.09,77.7,4.44,1.23
2016,7,10,5,29.25,24.61,19.99,76.02,5.15,1.74
2016,7,10,6,31.09,23.96,19.2,65.76,6.77,2.22
2016,7,10,7,33.34,23.02,18.14,54.77,7.52,1.63
2016,7,10,8,34.79,22.59,17.68,49.25,37.49,0.83
2016,7,10,9,35.71,22.66,17.75,46.99,39.58,0.65
2016,7,10,10,36.36,22.8,17.91,45.72,37.1,0.68
2016,7,10,11,36.77,22.89,18.04,45.0,26.86,0.45
2016,7,10,12,37.16,22.86,18.02,43.96,22.36,0.41
2016,7,10,13,37.34,22.8,17.96,43.35,22.04,0.67
2016,7,10,14,37.44,22.67,17.84,42.81,16.86,0.88
2016,7,10,15,37.27,22.49,17.64,42.71,14.97,1.18
2016,7,10,16,36.69,22.48,17.63,44.06,12.11,1.61
2016,7,10,17,35.65,23.05,18.27,48.34,9.28,1.89
2016,7,10,18,33.75,24.55,20.05,58.91,2.72,2.09
2016,7,10,19,32.04,25.07,20.62,66.72,1.86,2.44
2016,7,10,20,31.39,24.6,20.03,67.31,2.19,2.71
2016,7,10,21,30.87,24.53,19.92,68.98,1.79,2.6
2016,7,10,22,30.42,24.45,19.83,70.46,0.84,2.39
2016,7,10,23,30.01,24.34,19.68,71.6,1.24,2.22
2016,7,11,0,29.68,24.23,19.55,72.48,1.76,2.1
2016,7,11,1,29.38,24.13,19.44,73.31,1.98,2.03
2016,7,11,2,29.06,24.1,19.41,74.56,3.97,1.92
2016,7,11,3,28.64,24.16,19.47,76.63,7.51,1.76
2016,7,11,4,28.36,24.32,19.67,78.71,8.73,1.61
2016,7,11,5,28.86,24.57,19.94,77.55,9.28,1.49
2016,7,11,6,30.16,24.23,19.53,70.55,22.0,1.7
2016,7,11,7,32.61,22.88,17.98,56.6,24.11,1.46
2016,7,11,8,34.05,22.32,17.36,50.45,2.52,1.17
2016,7,11,9,35.29,22.16,17.2,46.67,3.1,1.23
2016,7,11,10,36.28,22.06,17.09,43.91,2.95,1.6
2016,7,11,11,37.03,21.94,16.97,41.83,3.52,1.92
2016,7,11,12,37.54,21.88,16.92,40.54,2.86,2.19
2016,7,11,13,37.58,21.91,16.97,40.54,2.97,2.74
2016,7,11,14,37.21,22.1,17.18,41.85,3.11,3.4
2016,7,11,15,36.5,22.39,17.5,44.29,2.72,3.99
2016,7,11,16,35.35,22.99,18.16,48.95,2.56,4.43
2016,7,11,17,33.7,23.77,19.02,56.17,1.54,4.61
2016,7,11,18,32.02,24.47,19.83,64.37,0.86,4.38
2016,7,11,19,30.92,24.99,20.45,70.68,0.72,4.14
2016,7,11,20,30.29,25.29,20.81,74.6,0.62,3.74
2016,7,11,21,29.8,25.42,20.96,77.3,0.79,3.29
2016,7,11,22,29.38,25.47,21.03,79.46,1.24,2.9
2016,7,11,23,29.04,25.49,21.03,81.04,1.09,2.7
2016,7,12,0,28.74,25.42,20.96,82.17,0.73,2.44
2016,7,12,1,28.45,25.34,20.87,83.17,0.55,2.22
2016,7,12,2,28.18,25.28,20.8,84.2,0.47,2.58
2016,7,12,3,27.91,25.23,20.74,85.31,1.02,2.67
2016,7,12,4,27.58,25.26,20.76,87.07,1.5,2.31
2016,7,12,5,27.69,25.27,20.78,86.64,0.95,2.68
2016,7,12,6,29.09,24.77,20.13,77.46,0.68,3.43
2016,7,12,7,30.9,24.23,19.48,67.62,1.21,3.68
2016,7,12,8,31.92,23.97,19.17,62.83,6.0,3.55
2016,7,12,9,32.13,23.82,18.99,61.51,5.59,3.47
2016,7,12,10,32.51,23.63,18.78,59.54,3.91,3.49
2016,7,12,11,33.02,23.48,18.61,57.3,1.75,3.36
2016,7,12,12,33.77,23.39,18.52,54.64,0.74,3.07
2016,7,12,13,34.79,23.28,18.42,51.32,0.44,2.87
2016,7,12,14,35.42,23.21,18.36,49.37,0.43,2.93
2016,7,12,15,35.65,23.23,18.39,48.81,0.58,3.12
2016,7,12,16,35.26,23.27,18.43,49.96,0.89,3.27
2016,7,12,17,34.26,23.5,18.7,53.59,0.75,3.21
2016,7,12,18,32.75,24.23,19.53,60.89,0.24,2.25
2016,7,12,19,31.76,24.42,19.75,65.14,0.29,1.93
2016,7,12,20,31.21,24.52,19.86,67.61,0.39,1.75
2016,7,12,21,30.83,24.68,20.03,69.71,0.37,1.47
2016,7,12,22,30.7,24.62,19.97,70.04,0.39,1.07
2016,7,12,23,30.85,24.3,19.58,68.11,0.21,0.5
2016,7,13,0,31.07,24.17,19.42,66.7,0.18,0.06
2016,7,13,1,30.71,24.1,19.35,67.82,0.13,0.45
2016,7,13,2,30.18,24.19,19.46,70.29,0.05,0.73
2016,7,13,3,29.71,24.27,19.56,72.56,0.09,0.85
2016,7,13,4,29.19,24.32,19.62,75.01,0.03,1.03
2016,7,13,5,29.45,24.34,19.62,73.92,0.17,1.53
2016,7,13,6,31.33,23.86,19.05,64.51,3.75,2.55
2016,7,13,7,33.18,23.51,18.64,56.89,5.49,3.66
2016,7,13,8,34.28,23.58,18.73,53.77,27.75,4.06
2016,7,13,9,34.95,23.93,19.13,52.89,14.63,3.96
2016,7,13,10,35.38,24.12,19.36,52.24,9.36,3.88
2016,7,13,11,35.55,24.22,19.49,52.07,5.85,3.8
2016,7,13,12,35.09,24.22,19.51,53.42,5.38,3.53
2016,7,13,13,34.52,24.29,19.59,55.33,5.89,3.1
2016,7,13,14,34.11,24.31,19.62,56.67,7.7,2.53
2016,7,13,15,33.77,24.31,19.64,57.79,6.64,2.02
2016,7,13,16,33.4,24.4,19.74,59.29,3.52,1.7
2016,7,13,17,33.01,24.62,20.02,61.45,0.3,1.46
2016,7,13,18,32.34,25.09,20.62,65.73,0.01,1.08
2016,7,13,19,31.6,25.68,21.4,71.13,0.01,1.03
2016,7,13,20,31.15,25.41,21.0,71.65,0.0,1.19
2016,7,13,21,30.71,25.07,20.53,71.88,0.0,1.38
2016,7,13,22,30.4,24.86,20.26,72.21,0.0,1.32
2016,7,13,23,30.21,24.86,20.29,73.1,0.17,1.11
2016,7,14,0,29.93,25.01,20.46,74.87,1.54,1.07
2016,7,14,1,29.64,25.13,20.62,76.7,4.51,0.99
2016,7,14,2,29.46,25.21,20.71,77.81,7.83,0.75
2016,7,14,3,29.23,25.31,20.85,79.4,17.57,0.57
2016,7,14,4,28.8,25.76,21.41,83.57,37.04,0.61
2016,7,14,5,28.84,25.54,21.13,82.32,41.94,0.66
2016,7,14,6,29.6,25.48,21.04,78.49,28.84,0.55
2016,7,14,7,30.31,25.03,20.48,73.41,28.42,0.48
2016,7,14,8,30.91,25.23,20.72,71.78,4.15,0.51
2016,7,14,9,31.57,24.74,20.13,67.18,3.23,0.72
2016,7,14,10,32.09,24.38,19.68,63.78,4.58,0.82
2016,7,14,11,32.65,24.25,19.53,61.3,6.78,0.83
2016,7,14,12,33.3,24.16,19.43,58.77,8.51,0.74
2016,7,14,13,33.66,24.05,19.31,57.21,6.92,0.72
2016,7,14,14,33.71,23.9,19.15,56.55,5.25,0.78
2016,7,14,15,33.51,23.81,19.06,56.9,3.46,1.15
2016,7,14,16,33.1,23.74,18.98,57.98,2.5,1.59
2016,7,14,17,32.35,24.07,19.35,61.65,1.75,1.71
2016,7,14,18,31.24,24.6,20.01,67.89,0.89,1.4
2016,7,14,19,30.41,24.77,20.21,71.92,0.41,1.37
2016,7,14,20,30.16,24.55,19.92,71.96,0.15,1.2
2016,7,14,21,29.94,24.28,19.58,71.67,0.38,1.06
2016,7,14,22,29.67,24.3,19.6,72.87,3.75,1.03
2016,7,14,23,29.42,24.43,19.75,74.5,11.84,0.93
2016,7,15,0,29.03,24.64,20.01,77.17,15.79,0.92
2016,7,15,1,28.43,25.02,20.47,81.68,15.1,1.18
2016,7,15,2,27.94,24.96,20.42,83.81,14.38,1.41
2016,7,15,3,27.56,24.91,20.36,85.44,13.62,1.47
2016,7,15,4,27.34,24.99,20.42,86.84,12.92,1.33
2016,7,15,5,27.78,24.99,20.43,84.73,12.56,1.23
2016,7,15,6,29.06,24.89,20.29,78.18,14.59,1.61
